time [s];swlx [m];swly [m];swlz [m];pos0x [m];pos0y [m];pos0z [m];pos2x [m];pos2y [m];pos2z [m]
3.980099;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
3.990094;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
4.000097;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
4.010102;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
4.020090;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
4.030047;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
4.040088;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
4.050051;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
4.060046;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
4.070054;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
4.080072;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
4.090048;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
4.100067;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
4.110015;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
4.120088;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
4.130062;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
4.140045;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
4.150109;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
4.160030;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
4.170101;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
4.180057;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
4.190002;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
4.200061;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
4.210071;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
4.220102;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
4.230110;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
4.240091;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
4.250025;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
4.260104;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
4.270054;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
4.280019;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
4.290003;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
4.300023;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
4.310002;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
4.320108;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
4.330012;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
4.340072;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
4.350015;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
4.360007;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
4.370022;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
4.380029;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
4.390061;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
4.400014;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
4.410020;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
4.420025;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
4.430115;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
4.440011;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
4.450030;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
4.460060;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
4.470072;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
4.480088;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
4.490034;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
4.500043;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
4.510038;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
4.520017;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
4.530073;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
4.540082;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
4.550023;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
4.560052;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
4.570026;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
4.580002;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
4.590001;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
4.600051;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
4.610050;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
4.620089;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
4.630105;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
4.640094;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
4.650008;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
4.660078;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
4.670055;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
4.680068;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
4.690024;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
4.700025;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
4.710065;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
4.720083;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
4.730071;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
4.740019;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
4.750049;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
4.760002;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
4.770099;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
4.780088;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
4.790096;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
4.800040;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
4.810067;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
4.820093;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
4.830076;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
4.840039;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
4.850108;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
4.860020;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
4.870017;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
4.880107;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
4.890112;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
4.900063;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
4.910095;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
4.920045;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
4.930044;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
4.940101;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
4.950013;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
4.960093;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
4.970040;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
4.980062;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
4.990061;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
5.000090;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
5.010016;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
5.020009;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
5.030029;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
5.040008;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
5.050103;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
5.060109;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
5.070075;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
5.080036;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
5.090054;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
5.100036;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
5.110002;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
5.120083;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
5.130018;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
5.140051;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
5.150077;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
5.160072;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
5.170051;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
5.180082;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
5.190090;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
5.200016;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
5.210073;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
5.220027;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
5.230060;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
5.240030;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
5.250109;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
5.260063;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
5.270044;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
5.280031;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
5.290105;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
5.300112;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
5.310019;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
5.320021;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
5.330014;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
5.340075;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
5.350050;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
5.360096;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
5.370062;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
5.380091;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
5.390095;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
5.400080;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
5.410049;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
5.420044;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
5.430043;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
5.440016;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
5.450041;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
5.460035;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
5.470106;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
5.480016;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
5.490006;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
5.500093;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
5.510113;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
5.520058;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
5.530086;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
5.540103;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
5.550030;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
5.560003;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
5.570079;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
5.580064;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
5.590064;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
5.600034;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
5.610098;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
5.620045;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
5.630105;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
5.640111;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
5.650101;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
5.660003;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
5.670037;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
5.680050;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
5.690044;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
5.700040;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
5.710026;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
5.720028;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
5.730077;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
5.740115;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
5.750013;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
5.760041;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
5.770109;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
5.780060;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
5.790001;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
5.800112;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
5.810057;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
5.820083;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
5.830031;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
5.840085;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
5.850070;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
5.860091;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
5.870087;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
5.880027;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
5.890113;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
5.900086;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
5.910012;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
5.920103;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
5.930095;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
5.940038;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
5.950100;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
5.960084;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
5.970086;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
5.980074;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
5.990055;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
6.000084;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
6.010039;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
6.020040;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
6.030046;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
6.040051;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
6.050056;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
6.060103;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
6.070046;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
6.080021;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
6.090035;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
6.100042;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
6.110107;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
6.120103;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
6.130017;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
6.140007;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
6.150080;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
6.160093;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
6.170076;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
6.180106;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
6.190076;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
6.200096;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
6.210050;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
6.220078;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
6.230007;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
6.240021;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
6.250103;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
6.260092;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
6.270064;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
6.280101;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
6.290091;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
6.300090;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
6.310007;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
6.320041;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
6.330016;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
6.340114;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
6.350085;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
6.360068;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
6.370100;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
6.380047;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
6.390105;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
6.400016;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
6.410083;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
6.420081;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
6.430101;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
6.440067;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
6.450084;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
6.460079;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
6.470077;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
6.480093;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
6.490097;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
6.500055;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
6.510099;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
6.520089;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
6.530108;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
6.540042;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
6.550002;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
6.560018;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
6.570014;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
6.580095;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
6.590048;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
6.600102;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
6.610042;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
6.620020;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
6.630106;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
6.640095;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
6.650019;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
6.660085;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
6.670028;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
6.680048;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
6.690037;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
6.700008;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
6.710057;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
6.720007;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
6.730068;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
6.740087;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
6.750076;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
6.760026;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
6.770081;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
6.780071;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
6.790105;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
6.800110;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
6.810043;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
6.820018;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
6.830101;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
6.840096;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
6.850114;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
6.860011;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
6.870041;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
6.880024;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
6.890109;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
6.900070;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
6.910113;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
6.920031;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
6.930081;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
6.940070;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
6.950043;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
6.960012;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
6.970061;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
6.980054;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
6.990064;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
7.000046;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
7.010069;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
7.020062;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
7.030005;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
7.040044;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
7.050000;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
7.060084;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
7.070084;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
7.080100;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
7.090061;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
7.100096;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
7.110069;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
7.120111;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
7.130069;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
7.140055;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
7.150000;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
7.160060;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
7.170105;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
7.180010;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
7.190001;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
7.200111;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
7.210106;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
7.220056;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
7.230041;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
7.240017;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
7.250087;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
7.260111;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
7.270094;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
7.280096;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
7.290072;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
7.300067;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
7.310046;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
7.320073;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
7.330017;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
7.340075;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
7.350044;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
7.360072;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
7.370096;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
7.380108;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
7.390104;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
7.400023;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
7.410078;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
7.420110;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
7.430067;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
7.440075;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
7.450078;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
7.460116;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
7.470009;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
7.480024;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
7.490021;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
7.500104;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
7.510026;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
7.520051;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
7.530065;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
7.540104;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
7.550023;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
7.560032;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
7.570113;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
7.580069;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
7.590034;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
7.600039;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
7.610055;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
7.620060;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
7.630098;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
7.640076;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
7.650115;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
7.660049;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
7.670011;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
7.680013;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
7.690044;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
7.700005;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
7.710022;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
7.720108;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
7.730000;0.01;0.15;0;0.01;0.15;0;0.01;0.15;0.4
